Element Type,OS,Label,Value,Accessibility Label,SnapshotId,Coordinates,screenshot_url,element_udid,package_name,highlighted_image
android.widget.ImageView,android,,,,315901,"{""x"":29.352,""y"":47.167,""height"":3.5,""width"":41.296}",https://app-accessibility-assets.browserstack.com/48b849fa7ac4293b0ae229a71d1d920f0d1c5ea2/screenshot-bce6f0d5.jpeg,61828-e25f572c-19e9-4494-a4e6-29781c36bb30,com.android.vending,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/315901_61828-e25f572c-19e9-4494-a4e6-29781c36bb30.jpeg
android.widget.ImageView,android,,,Back,315948,"{""x"":2.963,""y"":18.667,""height"":5.25,""width"":11.667}",https://app-accessibility-assets.browserstack.com/f6f41f5b4af2c8b5e6aebf3cab967bb2e044e3d2/screenshot-5f9b63d2.jpeg,4015437-a4e2dcc9-c169-4349-843e-c04a713b43c3,com.telekom.oneapp.de.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/315948_4015437-a4e2dcc9-c169-4349-843e-c04a713b43c3.jpeg
android.widget.ImageView,android,,,More info,315948,"{""x"":46.296,""y"":41.208,""height"":3.708,""width"":8.241}",https://app-accessibility-assets.browserstack.com/f6f41f5b4af2c8b5e6aebf3cab967bb2e044e3d2/screenshot-5f9b63d2.jpeg,4149016-6e6f694a-13b8-4494-9b3a-097fded85f76,com.telekom.oneapp.de.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/315948_4149016-6e6f694a-13b8-4494-9b3a-097fded85f76.jpeg
android.widget.ImageView,android,,,Options,316028,"{""x"":90.0,""y"":7.792,""height"":3.5,""width"":7.778}",https://app-accessibility-assets.browserstack.com/c4e1b10bddb41ce2e143c9fb7ef3f4859ceca3d0/screenshot-a68d2ed3.jpeg,62942-e3e15a8f-d5f8-4362-8efa-b4c116ac31a3,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316028_62942-e3e15a8f-d5f8-4362-8efa-b4c116ac31a3.jpeg
android.widget.ImageView,android,,,,316028,"{""x"":38.333,""y"":32.958,""height"":10.5,""width"":23.333}",https://app-accessibility-assets.browserstack.com/c4e1b10bddb41ce2e143c9fb7ef3f4859ceca3d0/screenshot-a68d2ed3.jpeg,58137-d4b20aa8-377f-4994-bd84-fe86a98072d9,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316028_58137-d4b20aa8-377f-4994-bd84-fe86a98072d9.jpeg
android.widget.ImageView,android,,,,316028,"{""x"":29.352,""y"":47.167,""height"":3.5,""width"":41.296}",https://app-accessibility-assets.browserstack.com/c4e1b10bddb41ce2e143c9fb7ef3f4859ceca3d0/screenshot-a68d2ed3.jpeg,59098-4e37b914-ec58-4465-b3f4-d2c43bae688e,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316028_59098-4e37b914-ec58-4465-b3f4-d2c43bae688e.jpeg
android.widget.ImageView,android,,,3,316108,"{""x"":68.426,""y"":17.083,""height"":4.208,""width"":29.63}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38437-b8feed1c-9322-4385-a834-1860bb944681,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38437-b8feed1c-9322-4385-a834-1860bb944681.jpeg
android.widget.ImageView,android,,,4,316108,"{""x"":1.944,""y"":22.708,""height"":4.208,""width"":46.204}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38468-fc50b40d-7d8d-46cb-887a-b336afe8f8e9,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38468-fc50b40d-7d8d-46cb-887a-b336afe8f8e9.jpeg
android.widget.ImageView,android,,,5,316108,"{""x"":51.852,""y"":22.708,""height"":4.208,""width"":46.204}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38499-c9720ab6-46ec-4181-9b2a-40473c707657,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38499-c9720ab6-46ec-4181-9b2a-40473c707657.jpeg
android.widget.ImageView,android,,,A B,316108,"{""x"":33.333,""y"":32.208,""height"":27.125,""width"":33.333}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38592-1aef517d-2c91-4331-b99b-b91ddf6204ec,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38592-1aef517d-2c91-4331-b99b-b91ddf6204ec.jpeg
android.widget.ImageView,android,,,11,316108,"{""x"":2.407,""y"":76.625,""height"":6.625,""width"":28.056}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38530-281d01b7-86b9-49ce-9e0a-fdf36771bbd8,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38530-281d01b7-86b9-49ce-9e0a-fdf36771bbd8.jpeg
android.widget.ImageView,android,,,,316108,"{""x"":21.759,""y"":66.417,""height"":14.292,""width"":56.481}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38623-f077e2c2-cdcc-4b0c-91c3-9dd17724db37,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38623-f077e2c2-cdcc-4b0c-91c3-9dd17724db37.jpeg
android.widget.ImageView,android,,,14,316108,"{""x"":2.407,""y"":84.583,""height"":10.625,""width"":28.056}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-05f8cb70.jpeg,38561-3f319158-b8db-4c16-a8b2-25f202ea4885,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316108_38561-3f319158-b8db-4c16-a8b2-25f202ea4885.jpeg
android.widget.ImageView,android,,,,316083,"{""x"":3.889,""y"":6.667,""height"":3.792,""width"":19.259}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,35981-9b0a53f2-a679-4cb0-866f-5f54f6789eb2,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_35981-9b0a53f2-a679-4cb0-866f-5f54f6789eb2.jpeg
android.widget.ImageView,android,,,,316083,"{""x"":88.333,""y"":5.5,""height"":6.125,""width"":11.667}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,36074-aea37f00-010e-46b5-b890-c3ab1aa58d51,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_36074-aea37f00-010e-46b5-b890-c3ab1aa58d51.jpeg
android.widget.ImageView,android,,,,316083,"{""x"":82.037,""y"":17.75,""height"":5.25,""width"":12.13}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,35144-8b2036b6-3a45-4507-a4bd-93c6eff0a305,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_35144-8b2036b6-3a45-4507-a4bd-93c6eff0a305.jpeg
android.widget.ImageView,android,,,Collision AA1640020384 — 23/09/16 NORDHOUSE (DL-189-SW) En cours,316083,"{""x"":46.667,""y"":45.875,""height"":29.75,""width"":38.889}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,36198-c146c29c-8fac-4962-937c-a016e90baaf5,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_36198-c146c29c-8fac-4962-937c-a016e90baaf5.jpeg
android.widget.ImageView,android,,,Collision AA1640020384 — 23/09/16 NORDHOUSE (DL-189-SW) En cours,316084,"{""x"":51.019,""y"":22.125,""height"":29.75,""width"":38.889}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-0b638692.jpeg,37469-ebcbc6d2-6406-44c3-bb27-a0f920b69688,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316084_37469-ebcbc6d2-6406-44c3-bb27-a0f920b69688.jpeg
android.widget.ImageView,android,,,Sans tiers AA1640020450 — 23/09/16 GRASSE (DE-250-GR) En cours,316083,"{""x"":87.5,""y"":45.875,""height"":29.75,""width"":12.5}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,36229-d6deb7e0-536b-424b-93cb-9e81362aa9b1,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_36229-d6deb7e0-536b-424b-93cb-9e81362aa9b1.jpeg
android.widget.ImageView,android,,,Mémo véhicule assuré,316083,"{""x"":5.833,""y"":90.5,""height"":6.875,""width"":32.13}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,35826-73449236-a298-490e-9f2d-78be098b5206,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_35826-73449236-a298-490e-9f2d-78be098b5206.jpeg
android.widget.ImageView,android,,,Relevé d'informations,316083,"{""x"":39.907,""y"":90.5,""height"":6.875,""width"":32.037}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,35857-dab50897-e0d7-4de0-859b-03739a0db7ae,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_35857-dab50897-e0d7-4de0-859b-03739a0db7ae.jpeg
android.widget.ImageView,android,,,Conduite Accompagnée,316083,"{""x"":73.889,""y"":90.5,""height"":6.875,""width"":26.111}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-49ab5663.jpeg,35888-a4f3fbb9-a14d-43bb-812c-6ccd2391da3e,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316083_35888-a4f3fbb9-a14d-43bb-812c-6ccd2391da3e.jpeg
android.widget.ImageView,android,,,Sans tiers AA1640020450 — 23/09/16 GRASSE (DE-250-GR) En cours,316084,"{""x"":10.185,""y"":53.625,""height"":29.75,""width"":38.889}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-0b638692.jpeg,37500-4d1895af-117c-4489-960b-0f1a3d1f5859,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316084_37500-4d1895af-117c-4489-960b-0f1a3d1f5859.jpeg
android.widget.ImageView,android,,,Bris de glace AA1640020178 — 21/09/16 NON RENSEIGNE (DX-375-YW) En cours,316084,"{""x"":51.019,""y"":53.625,""height"":29.75,""width"":38.889}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-0b638692.jpeg,37531-b5219547-74d5-4c2e-ad1a-8bd2c297f3e6,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316084_37531-b5219547-74d5-4c2e-ad1a-8bd2c297f3e6.jpeg
android.widget.ImageView,android,,,Collision DM-631-NZ • 3008,316087,"{""x"":5.833,""y"":15.125,""height"":7.0,""width"":88.333}",https://app-accessibility-assets.browserstack.com/825cfdefa60c036f1b8d834071351e6be0d5faf9/screenshot-853838ea.jpeg,38213-5ee3dbba-3e92-4c6a-b8c4-d0303293194b,com.niji.aon.auto.preprod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316087_38213-5ee3dbba-3e92-4c6a-b8c4-d0303293194b.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":4.907,""y"":7.042,""height"":3.25,""width"":31.111}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,38258-33b77443-fc65-4136-9339-8130ea0f4d35,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_38258-33b77443-fc65-4136-9339-8130ea0f4d35.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":3.889,""y"":12.167,""height"":18.292,""width"":92.222}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,174720-191d3e3c-c573-4b8f-9dab-5b1aa4ebfcd0,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_174720-191d3e3c-c573-4b8f-9dab-5b1aa4ebfcd0.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":4.907,""y"":7.042,""height"":3.25,""width"":31.111}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,38258-ca270620-b048-4dc8-a300-27820e121686,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_38258-ca270620-b048-4dc8-a300-27820e121686.jpeg
android.widget.ImageView,android,,,More options,316124,"{""x"":86.389,""y"":72.625,""height"":4.375,""width"":11.667}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,189135-4fb6135e-771f-44bf-9241-45b68d9a98de,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_189135-4fb6135e-771f-44bf-9241-45b68d9a98de.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":80.556,""y"":24.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,253522-a492f12c-5a7e-434d-a7fc-dbd7828cf30e,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_253522-a492f12c-5a7e-434d-a7fc-dbd7828cf30e.jpeg
android.widget.ImageView,android,,,More options,316125,"{""x"":86.389,""y"":24.208,""height"":4.375,""width"":11.667}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,254483-f269948f-01de-482e-a458-b3ff671faf93,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_254483-f269948f-01de-482e-a458-b3ff671faf93.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":72.778,""y"":78.792,""height"":8.75,""width"":19.444}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,207394-60dd9156-af75-418a-9a56-51087eabc0cd,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_207394-60dd9156-af75-418a-9a56-51087eabc0cd.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":3.889,""y"":28.583,""height"":27.75,""width"":92.222}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,258327-5815f9e2-166e-4c1d-a207-473e0ad8ebe2,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_258327-5815f9e2-166e-4c1d-a207-473e0ad8ebe2.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":7.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,49790-0bff533f-cde8-4314-a3e9-2f675bc44c24,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_49790-0bff533f-cde8-4314-a3e9-2f675bc44c24.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":27.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,56517-508f08a1-9f53-4f6a-b700-57b8c2981eaa,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_56517-508f08a1-9f53-4f6a-b700-57b8c2981eaa.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":47.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,63244-1d0d8b90-fe47-4037-9201-88db35e16db5,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_63244-1d0d8b90-fe47-4037-9201-88db35e16db5.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":67.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,69971-14afbfd4-e64f-4568-ae37-3598e6180ba3,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_69971-14afbfd4-e64f-4568-ae37-3598e6180ba3.jpeg
android.widget.ImageView,android,,,,316124,"{""x"":87.037,""y"":91.708,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-82f0ff3e.jpeg,74776-0a28758a-e493-4106-be01-bd33e5e30726,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316124_74776-0a28758a-e493-4106-be01-bd33e5e30726.jpeg
android.widget.ImageView,android,,,More options,316125,"{""x"":86.389,""y"":80.667,""height"":4.375,""width"":11.667}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,270820-eeb76bac-1b02-4142-8a30-f28aee55c84a,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_270820-eeb76bac-1b02-4142-8a30-f28aee55c84a.jpeg
android.widget.ImageView,android,,,Search Wikipedia,316140,"{""x"":1.944,""y"":12.208,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,81744-29985670-e88f-4bdb-ab7f-ab5d9264071d,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_81744-29985670-e88f-4bdb-ab7f-ab5d9264071d.jpeg
android.widget.ImageView,android,,,Search Wikipedia,316140,"{""x"":84.722,""y"":12.208,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,83666-4ec1e14b-33e5-4840-b7d6-5e311de53d74,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_83666-4ec1e14b-33e5-4840-b7d6-5e311de53d74.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":3.889,""y"":85.917,""height"":4.458,""width"":92.222}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,275625-14038fbe-cf9a-440b-ac56-a7d044e8cbb3,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_275625-14038fbe-cf9a-440b-ac56-a7d044e8cbb3.jpeg
android.widget.ImageView,android,,,,316140,"{""x"":6.389,""y"":20.958,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,161507-f623514b-a9b6-46a4-ae5d-f150e5fd05e5,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_161507-f623514b-a9b6-46a4-ae5d-f150e5fd05e5.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":7.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,49790-e9e3b175-ac99-491a-998f-2788f57b1cad,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_49790-e9e3b175-ac99-491a-998f-2788f57b1cad.jpeg
android.widget.ImageView,android,,,More options,316140,"{""x"":86.944,""y"":19.958,""height"":5.0,""width"":11.111}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,165351-b3afe375-3376-406d-b26f-dfa57feb0c57,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_165351-b3afe375-3376-406d-b26f-dfa57feb0c57.jpeg
android.widget.ImageView,android,,,,316140,"{""x"":6.389,""y"":25.458,""height"":12.0,""width"":50.0}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,168234-3c1c807f-7920-47c6-b754-d0662487f9a0,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_168234-3c1c807f-7920-47c6-b754-d0662487f9a0.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":27.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,56517-95f17b76-0e95-447d-adce-93097a08f980,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_56517-95f17b76-0e95-447d-adce-93097a08f980.jpeg
android.widget.ImageView,android,,,,316140,"{""x"":58.611,""y"":25.458,""height"":12.0,""width"":39.444}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,172078-9430f5e5-dacd-4651-8162-2f4e19f010e7,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_172078-9430f5e5-dacd-4651-8162-2f4e19f010e7.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":47.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,63244-2b96c8f1-2cf1-439b-a904-fe73aa32aab5,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_63244-2b96c8f1-2cf1-439b-a904-fe73aa32aab5.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":67.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,69971-b5206327-8919-414b-8a66-946c82df83f5,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_69971-b5206327-8919-414b-8a66-946c82df83f5.jpeg
android.widget.ImageView,android,,,,316140,"{""x"":6.389,""y"":56.708,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,176883-a5936142-a70a-495b-8143-08c4c1a496a3,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_176883-a5936142-a70a-495b-8143-08c4c1a496a3.jpeg
android.widget.ImageView,android,,,More options,316140,"{""x"":86.944,""y"":55.708,""height"":5.0,""width"":11.111}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,180727-b43761fa-f34e-4f72-8f48-ca1b2b68a39e,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_180727-b43761fa-f34e-4f72-8f48-ca1b2b68a39e.jpeg
android.widget.ImageView,android,,,,316140,"{""x"":1.944,""y"":61.208,""height"":24.0,""width"":96.111}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-82cbbd1e.jpeg,115379-2a8958cc-4a0f-462f-a910-7b0d9031e598,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316140_115379-2a8958cc-4a0f-462f-a910-7b0d9031e598.jpeg
android.widget.ImageView,android,,,,316125,"{""x"":87.037,""y"":91.708,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/1af31fd74c8edbde473747258e49e75dc10cf586/screenshot-4c37007c.jpeg,74776-03f026d9-4bb1-4a77-b919-e88f7b07b6f2,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316125_74776-03f026d9-4bb1-4a77-b919-e88f7b07b6f2.jpeg
android.widget.ImageView,android,,,,316141,"{""x"":0.0,""y"":0.0,""height"":27.167,""width"":100.0}",https://app-accessibility-assets.browserstack.com/b6bb395168b1e170436faafc31256c0d28032c5d/screenshot-90a0248d.jpeg,195154-9f62f495-216c-4d6b-9134-92d6fdf3be48,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316141_195154-9f62f495-216c-4d6b-9134-92d6fdf3be48.jpeg
android.widget.ImageView,android,,,,316273,"{""x"":4.907,""y"":7.375,""height"":3.25,""width"":31.111}",https://app-accessibility-assets.browserstack.com/4489817c827fa5ce3f3dbf758694f9ea2bb99871/screenshot-1583f948.jpeg,36978-2c060e52-da67-494c-9148-909c65f11110,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316273_36978-2c060e52-da67-494c-9148-909c65f11110.jpeg
android.widget.ImageView,android,,,,316273,"{""x"":3.889,""y"":12.5,""height"":24.333,""width"":92.222}",https://app-accessibility-assets.browserstack.com/4489817c827fa5ce3f3dbf758694f9ea2bb99871/screenshot-1583f948.jpeg,225334-2978dd60-8ebc-446b-b96f-f1c6b0c1a998,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316273_225334-2978dd60-8ebc-446b-b96f-f1c6b0c1a998.jpeg
